Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
ZT,"(38.73076923076923, 129.84615384615384)","(39.0, 130.15384615384616)"
ZU,"(38.73076923076923, 130.15384615384616)","(39.0, 130.46153846153845)"
ZV,"(38.73076923076923, 130.46153846153845)","(39.0, 130.76923076923077)"
ZW,"(38.73076923076923, 130.76923076923077)","(39.0, 131.07692307692307)"
ZX,"(38.73076923076923, 131.07692307692307)","(39.0, 131.3846153846154)"
ZY,"(38.73076923076923, 131.3846153846154)","(39.0, 131.69230769230768)"
ZZ,"(38.73076923076923, 131.69230769230768)","(39.0, 132.0)"
TJC,"(37.11538461538461, 126.76923076923077)","(37.25, 126.92307692307693)"
TJD,"(37.11538461538461, 126.92307692307693)","(37.25, 127.07692307692308)"
TJB,"(37.25, 126.92307692307693)","(37.38461538461539, 127.07692307692308)"
UIC,"(37.38461538461539, 126.46153846153847)","(37.519230769230774, 126.61538461538461)"
UIA,"(37.519230769230774, 126.46153846153847)","(37.65384615384615, 126.61538461538461)"
UIB,"(37.519230769230774, 126.61538461538461)","(37.65384615384615, 126.76923076923077)"
UKD,"(37.38461538461539, 127.23076923076923)","(37.519230769230774, 127.38461538461539)"
TJAC,"(37.25, 126.76923076923077)","(37.31730769230769, 126.84615384615385)"
TJAD,"(37.25, 126.84615384615385)","(37.31730769230769, 126.92307692307693)"
TJAB,"(37.31730769230769, 126.84615384615385)","(37.38461538461539, 126.92307692307693)"
UIDC,"(37.38461538461539, 126.61538461538461)","(37.45192307692308, 126.6923076923077)"
UIDA,"(37.45192307692308, 126.61538461538461)","(37.519230769230774, 126.6923076923077)"
UJCD,"(37.38461538461539, 126.84615384615385)","(37.45192307692308, 126.92307692307693)"
UJAC,"(37.519230769230774, 126.76923076923077)","(37.58653846153847, 126.84615384615385)"
UJAA,"(37.58653846153847, 126.76923076923077)","(37.65384615384615, 126.84615384615385)"
UJAB,"(37.58653846153847, 126.84615384615385)","(37.65384615384615, 126.92307692307693)"
UJDC,"(37.38461538461539, 126.92307692307693)","(37.45192307692308, 127.0)"
UJDD,"(37.38461538461539, 127.0)","(37.45192307692308, 127.07692307692308)"
UJBA,"(37.58653846153847, 126.92307692307693)","(37.65384615384615, 127.0)"
UJBB,"(37.58653846153847, 127.0)","(37.65384615384615, 127.07692307692308)"
UKCC,"(37.38461538461539, 127.07692307692308)","(37.45192307692308, 127.15384615384616)"
UKCD,"(37.38461538461539, 127.15384615384616)","(37.45192307692308, 127.23076923076923)"
UKCB,"(37.45192307692308, 127.15384615384616)","(37.519230769230774, 127.23076923076923)"
UKAA,"(37.58653846153847, 127.07692307692308)","(37.65384615384615, 127.15384615384616)"
UKAB,"(37.58653846153847, 127.15384615384616)","(37.65384615384615, 127.23076923076923)"
UKBA,"(37.58653846153847, 127.23076923076923)","(37.65384615384615, 127.3076923076923)"
UKBD,"(37.519230769230774, 127.3076923076923)","(37.58653846153847, 127.38461538461539)"
UKBB,"(37.58653846153847, 127.3076923076923)","(37.65384615384615, 127.38461538461539)"
TJAAC,"(37.31730769230769, 126.76923076923077)","(37.35096153846154, 126.80769230769232)"
TJAAA,"(37.35096153846154, 126.76923076923077)","(37.38461538461539, 126.80769230769232)"
TJAAD,"(37.31730769230769, 126.80769230769232)","(37.35096153846154, 126.84615384615385)"
UIDDC,"(37.38461538461539, 126.6923076923077)","(37.41826923076923, 126.73076923076923)"
UIDDA,"(37.41826923076923, 126.6923076923077)","(37.45192307692308, 126.73076923076923)"
UIDDD,"(37.38461538461539, 126.73076923076923)","(37.41826923076923, 126.76923076923077)"
UIDBC,"(37.45192307692308, 126.6923076923077)","(37.48557692307693, 126.73076923076923)"
UIDBA,"(37.48557692307693, 126.6923076923077)","(37.519230769230774, 126.73076923076923)"
UIDBB,"(37.48557692307693, 126.73076923076923)","(37.519230769230774, 126.76923076923077)"
UJCCC,"(37.38461538461539, 126.76923076923077)","(37.41826923076923, 126.80769230769232)"
UJCAA,"(37.48557692307693, 126.76923076923077)","(37.519230769230774, 126.80769230769232)"
UJCAD,"(37.45192307692308, 126.80769230769232)","(37.48557692307693, 126.84615384615385)"
UJCAB,"(37.48557692307693, 126.80769230769232)","(37.519230769230774, 126.84615384615385)"
UJCBC,"(37.45192307692308, 126.84615384615385)","(37.48557692307693, 126.88461538461539)"
UJCBD,"(37.45192307692308, 126.88461538461539)","(37.48557692307693, 126.92307692307693)"
UJADC,"(37.519230769230774, 126.84615384615385)","(37.55288461538462, 126.88461538461539)"
UJADA,"(37.55288461538462, 126.84615384615385)","(37.58653846153847, 126.88461538461539)"
UJADD,"(37.519230769230774, 126.88461538461539)","(37.55288461538462, 126.92307692307693)"
UJDAA,"(37.48557692307693, 126.92307692307693)","(37.519230769230774, 126.96153846153847)"
UJDAD,"(37.45192307692308, 126.96153846153847)","(37.48557692307693, 127.0)"
UJDAB,"(37.48557692307693, 126.96153846153847)","(37.519230769230774, 127.0)"
UJDBC,"(37.45192307692308, 127.0)","(37.48557692307693, 127.03846153846155)"
UJDBD,"(37.45192307692308, 127.03846153846155)","(37.48557692307693, 127.07692307692308)"
UJBCA,"(37.55288461538462, 126.92307692307693)","(37.58653846153847, 126.96153846153847)"
UJBCD,"(37.519230769230774, 126.96153846153847)","(37.55288461538462, 127.0)"
UJBCB,"(37.55288461538462, 126.96153846153847)","(37.58653846153847, 127.0)"
UJBDC,"(37.519230769230774, 127.0)","(37.55288461538462, 127.03846153846155)"
UJBDA,"(37.55288461538462, 127.0)","(37.58653846153847, 127.03846153846155)"
UJBDB,"(37.55288461538462, 127.03846153846155)","(37.58653846153847, 127.07692307692308)"
UKCAC,"(37.45192307692308, 127.07692307692308)","(37.48557692307693, 127.11538461538461)"
UKCAD,"(37.45192307692308, 127.11538461538461)","(37.48557692307693, 127.15384615384616)"
UKCAB,"(37.48557692307693, 127.11538461538461)","(37.519230769230774, 127.15384615384616)"
UKACC,"(37.519230769230774, 127.07692307692308)","(37.55288461538462, 127.11538461538461)"
UKACD,"(37.519230769230774, 127.11538461538461)","(37.55288461538462, 127.15384615384616)"
UKACB,"(37.55288461538462, 127.11538461538461)","(37.58653846153847, 127.15384615384616)"
UKBCD,"(37.519230769230774, 127.26923076923077)","(37.55288461538462, 127.3076923076923)"
UKBCB,"(37.55288461538462, 127.26923076923077)","(37.58653846153847, 127.3076923076923)"
TJAABC,"(37.35096153846154, 126.80769230769232)","(37.36778846153847, 126.8269230769231)"
TJAABA,"(37.36778846153847, 126.80769230769232)","(37.38461538461539, 126.8269230769231)"
TJAABD,"(37.35096153846154, 126.8269230769231)","(37.36778846153847, 126.84615384615385)"
UIDDBC,"(37.41826923076923, 126.73076923076923)","(37.43509615384616, 126.75)"
UIDDBD,"(37.41826923076923, 126.75)","(37.43509615384616, 126.76923076923077)"
UIDBDA,"(37.46875, 126.73076923076923)","(37.48557692307693, 126.75)"
UIDBDD,"(37.45192307692308, 126.75)","(37.46875, 126.76923076923077)"
UIDBDB,"(37.46875, 126.75)","(37.48557692307693, 126.76923076923077)"
UJCCAC,"(37.41826923076923, 126.76923076923077)","(37.43509615384616, 126.78846153846155)"
UJCCDC,"(37.38461538461539, 126.80769230769232)","(37.40144230769231, 126.8269230769231)"
UJCCBD,"(37.41826923076923, 126.8269230769231)","(37.43509615384616, 126.84615384615385)"
UJCCBB,"(37.43509615384616, 126.8269230769231)","(37.45192307692308, 126.84615384615385)"
UJCACA,"(37.46875, 126.76923076923077)","(37.48557692307693, 126.78846153846155)"
UJCACB,"(37.46875, 126.78846153846155)","(37.48557692307693, 126.80769230769232)"
UJCBAA,"(37.502403846153854, 126.84615384615385)","(37.519230769230774, 126.86538461538461)"
UJCBAB,"(37.502403846153854, 126.86538461538461)","(37.519230769230774, 126.88461538461539)"
UJCBBC,"(37.48557692307693, 126.88461538461539)","(37.502403846153854, 126.90384615384616)"
UJCBBD,"(37.48557692307693, 126.90384615384616)","(37.502403846153854, 126.92307692307693)"
UJCBBB,"(37.502403846153854, 126.90384615384616)","(37.519230769230774, 126.92307692307693)"
UJADBC,"(37.55288461538462, 126.88461538461539)","(37.56971153846155, 126.90384615384616)"
UJADBA,"(37.56971153846155, 126.88461538461539)","(37.58653846153847, 126.90384615384616)"
UJADBB,"(37.56971153846155, 126.90384615384616)","(37.58653846153847, 126.92307692307693)"
UJDACC,"(37.45192307692308, 126.92307692307693)","(37.46875, 126.94230769230771)"
UJDACA,"(37.46875, 126.92307692307693)","(37.48557692307693, 126.94230769230771)"
UJDACD,"(37.45192307692308, 126.94230769230771)","(37.46875, 126.96153846153847)"
UJDBAC,"(37.48557692307693, 127.0)","(37.502403846153854, 127.01923076923077)"
UJDBAA,"(37.502403846153854, 127.0)","(37.519230769230774, 127.01923076923077)"
UJDBAB,"(37.502403846153854, 127.01923076923077)","(37.519230769230774, 127.03846153846155)"
UJDBBC,"(37.48557692307693, 127.03846153846155)","(37.502403846153854, 127.05769230769232)"
UJDBBA,"(37.502403846153854, 127.03846153846155)","(37.519230769230774, 127.05769230769232)"
UJDBBD,"(37.48557692307693, 127.05769230769232)","(37.502403846153854, 127.07692307692308)"
UJBCCD,"(37.519230769230774, 126.94230769230771)","(37.53605769230769, 126.96153846153847)"
UJBCCB,"(37.53605769230769, 126.94230769230771)","(37.55288461538462, 126.96153846153847)"
UJBDDC,"(37.519230769230774, 127.03846153846155)","(37.53605769230769, 127.05769230769232)"
UJBDDA,"(37.53605769230769, 127.03846153846155)","(37.55288461538462, 127.05769230769232)"
UJBDDB,"(37.53605769230769, 127.05769230769232)","(37.55288461538462, 127.07692307692308)"
UKCAAC,"(37.48557692307693, 127.07692307692308)","(37.502403846153854, 127.09615384615384)"
UKCAAD,"(37.48557692307693, 127.09615384615384)","(37.502403846153854, 127.11538461538461)"
UKACAD,"(37.55288461538462, 127.09615384615384)","(37.56971153846155, 127.11538461538461)"
UKACAB,"(37.56971153846155, 127.09615384615384)","(37.58653846153847, 127.11538461538461)"
UKADCC,"(37.519230769230774, 127.15384615384616)","(37.53605769230769, 127.17307692307693)"
UKADCA,"(37.53605769230769, 127.15384615384616)","(37.55288461538462, 127.17307692307693)"
UKADCD,"(37.519230769230774, 127.17307692307693)","(37.53605769230769, 127.1923076923077)"
UKADAC,"(37.55288461538462, 127.15384615384616)","(37.56971153846155, 127.17307692307693)"
UKADAA,"(37.56971153846155, 127.15384615384616)","(37.58653846153847, 127.17307692307693)"
UKADAB,"(37.56971153846155, 127.17307692307693)","(37.58653846153847, 127.1923076923077)"
UKADDC,"(37.519230769230774, 127.1923076923077)","(37.53605769230769, 127.21153846153845)"
UKADBA,"(37.56971153846155, 127.1923076923077)","(37.58653846153847, 127.21153846153845)"
UKADBD,"(37.55288461538462, 127.21153846153845)","(37.56971153846155, 127.23076923076923)"
UKADBB,"(37.56971153846155, 127.21153846153845)","(37.58653846153847, 127.23076923076923)"
UKBCCC,"(37.519230769230774, 127.23076923076923)","(37.53605769230769, 127.25)"
UKBCCD,"(37.519230769230774, 127.25)","(37.53605769230769, 127.26923076923077)"
UKBCCB,"(37.53605769230769, 127.25)","(37.55288461538462, 127.26923076923077)"
UKBCAA,"(37.56971153846155, 127.23076923076923)","(37.58653846153847, 127.25)"
UKBCAD,"(37.55288461538462, 127.25)","(37.56971153846155, 127.26923076923077)"
UKBCAB,"(37.56971153846155, 127.25)","(37.58653846153847, 127.26923076923077)"
TJAABBC,"(37.36778846153847, 126.8269230769231)","(37.37620192307693, 126.83653846153848)"
TJAABBA,"(37.37620192307693, 126.8269230769231)","(37.38461538461539, 126.83653846153848)"
TJAABBD,"(37.36778846153847, 126.83653846153848)","(37.37620192307693, 126.84615384615385)"
TJAABBB,"(37.37620192307693, 126.83653846153848)","(37.38461538461539, 126.84615384615385)"
UIDDBAC,"(37.43509615384616, 126.73076923076923)","(37.44350961538462, 126.74038461538461)"
UIDDBAA,"(37.44350961538462, 126.73076923076923)","(37.45192307692308, 126.74038461538461)"
UIDDBAD,"(37.43509615384616, 126.74038461538461)","(37.44350961538462, 126.75)"
UIDDBAB,"(37.44350961538462, 126.74038461538461)","(37.45192307692308, 126.75)"
UIDDBBC,"(37.43509615384616, 126.75)","(37.44350961538462, 126.75961538461539)"
UIDDBBA,"(37.44350961538462, 126.75)","(37.45192307692308, 126.75961538461539)"
UIDDBBD,"(37.43509615384616, 126.75961538461539)","(37.44350961538462, 126.76923076923077)"
UIDDBBB,"(37.44350961538462, 126.75961538461539)","(37.45192307692308, 126.76923076923077)"
UIDBDCC,"(37.45192307692308, 126.73076923076923)","(37.46033653846154, 126.74038461538461)"
UIDBDCA,"(37.46033653846154, 126.73076923076923)","(37.46875, 126.74038461538461)"
UIDBDCD,"(37.45192307692308, 126.74038461538461)","(37.46033653846154, 126.75)"
UIDBDCB,"(37.46033653846154, 126.74038461538461)","(37.46875, 126.75)"
UJCCAAC,"(37.43509615384616, 126.76923076923077)","(37.44350961538462, 126.77884615384616)"
UJCCAAA,"(37.44350961538462, 126.76923076923077)","(37.45192307692308, 126.77884615384616)"
UJCCAAD,"(37.43509615384616, 126.77884615384616)","(37.44350961538462, 126.78846153846155)"
UJCCAAB,"(37.44350961538462, 126.77884615384616)","(37.45192307692308, 126.78846153846155)"
UJCCADC,"(37.41826923076923, 126.78846153846155)","(37.42668269230769, 126.79807692307693)"
UJCCADA,"(37.42668269230769, 126.78846153846155)","(37.43509615384616, 126.79807692307693)"
UJCCADD,"(37.41826923076923, 126.79807692307693)","(37.42668269230769, 126.80769230769232)"
UJCCADB,"(37.42668269230769, 126.79807692307693)","(37.43509615384616, 126.80769230769232)"
UJCCABC,"(37.43509615384616, 126.78846153846155)","(37.44350961538462, 126.79807692307693)"
UJCCABA,"(37.44350961538462, 126.78846153846155)","(37.45192307692308, 126.79807692307693)"
UJCCABD,"(37.43509615384616, 126.79807692307693)","(37.44350961538462, 126.80769230769232)"
UJCCABB,"(37.44350961538462, 126.79807692307693)","(37.45192307692308, 126.80769230769232)"
UJCCDAC,"(37.40144230769231, 126.80769230769232)","(37.409855769230774, 126.81730769230771)"
UJCCDAA,"(37.409855769230774, 126.80769230769232)","(37.41826923076923, 126.81730769230771)"
UJCCDAD,"(37.40144230769231, 126.81730769230771)","(37.409855769230774, 126.8269230769231)"
UJCCDAB,"(37.409855769230774, 126.81730769230771)","(37.41826923076923, 126.8269230769231)"
UJCCDDC,"(37.38461538461539, 126.8269230769231)","(37.39302884615385, 126.83653846153848)"
UJCCDDA,"(37.39302884615385, 126.8269230769231)","(37.40144230769231, 126.83653846153848)"
UJCCDDD,"(37.38461538461539, 126.83653846153848)","(37.39302884615385, 126.84615384615385)"
UJCCDDB,"(37.39302884615385, 126.83653846153848)","(37.40144230769231, 126.84615384615385)"
UJCCDBC,"(37.40144230769231, 126.8269230769231)","(37.409855769230774, 126.83653846153848)"
UJCCDBA,"(37.409855769230774, 126.8269230769231)","(37.41826923076923, 126.83653846153848)"
UJCCDBD,"(37.40144230769231, 126.83653846153848)","(37.409855769230774, 126.84615384615385)"
UJCCDBB,"(37.409855769230774, 126.83653846153848)","(37.41826923076923, 126.84615384615385)"
UJCCBCC,"(37.41826923076923, 126.80769230769232)","(37.42668269230769, 126.81730769230771)"
UJCCBCA,"(37.42668269230769, 126.80769230769232)","(37.43509615384616, 126.81730769230771)"
UJCCBCD,"(37.41826923076923, 126.81730769230771)","(37.42668269230769, 126.8269230769231)"
UJCCBCB,"(37.42668269230769, 126.81730769230771)","(37.43509615384616, 126.8269230769231)"
UJCCBAC,"(37.43509615384616, 126.80769230769232)","(37.44350961538462, 126.81730769230771)"
UJCCBAA,"(37.44350961538462, 126.80769230769232)","(37.45192307692308, 126.81730769230771)"
UJCCBAD,"(37.43509615384616, 126.81730769230771)","(37.44350961538462, 126.8269230769231)"
UJCCBAB,"(37.44350961538462, 126.81730769230771)","(37.45192307692308, 126.8269230769231)"
UJCACCC,"(37.45192307692308, 126.76923076923077)","(37.46033653846154, 126.77884615384616)"
UJCACCA,"(37.46033653846154, 126.76923076923077)","(37.46875, 126.77884615384616)"
UJCACCD,"(37.45192307692308, 126.77884615384616)","(37.46033653846154, 126.78846153846155)"
UJCACCB,"(37.46033653846154, 126.77884615384616)","(37.46875, 126.78846153846155)"
UJCACDC,"(37.45192307692308, 126.78846153846155)","(37.46033653846154, 126.79807692307693)"
UJCACDA,"(37.46033653846154, 126.78846153846155)","(37.46875, 126.79807692307693)"
UJCACDD,"(37.45192307692308, 126.79807692307693)","(37.46033653846154, 126.80769230769232)"
UJCACDB,"(37.46033653846154, 126.79807692307693)","(37.46875, 126.80769230769232)"
UJCBACC,"(37.48557692307693, 126.84615384615385)","(37.49399038461539, 126.85576923076923)"
UJCBACA,"(37.49399038461539, 126.84615384615385)","(37.502403846153854, 126.85576923076923)"
UJCBACD,"(37.48557692307693, 126.85576923076923)","(37.49399038461539, 126.86538461538461)"
UJCBACB,"(37.49399038461539, 126.85576923076923)","(37.502403846153854, 126.86538461538461)"
UJCBADC,"(37.48557692307693, 126.86538461538461)","(37.49399038461539, 126.875)"
UJCBADA,"(37.49399038461539, 126.86538461538461)","(37.502403846153854, 126.875)"
UJCBADD,"(37.48557692307693, 126.875)","(37.49399038461539, 126.88461538461539)"
UJCBADB,"(37.49399038461539, 126.875)","(37.502403846153854, 126.88461538461539)"
UJCBBAC,"(37.502403846153854, 126.88461538461539)","(37.510817307692314, 126.89423076923077)"
UJCBBAA,"(37.510817307692314, 126.88461538461539)","(37.519230769230774, 126.89423076923077)"
UJCBBAD,"(37.502403846153854, 126.89423076923077)","(37.510817307692314, 126.90384615384616)"
UJCBBAB,"(37.510817307692314, 126.89423076923077)","(37.519230769230774, 126.90384615384616)"
UJADBDC,"(37.55288461538462, 126.90384615384616)","(37.56129807692308, 126.91346153846155)"
UJADBDA,"(37.56129807692308, 126.90384615384616)","(37.56971153846155, 126.91346153846155)"
UJADBDD,"(37.55288461538462, 126.91346153846155)","(37.56129807692308, 126.92307692307693)"
UJADBDB,"(37.56129807692308, 126.91346153846155)","(37.56971153846155, 126.92307692307693)"
UJDACBC,"(37.46875, 126.94230769230771)","(37.47716346153847, 126.9519230769231)"
UJDACBA,"(37.47716346153847, 126.94230769230771)","(37.48557692307693, 126.9519230769231)"
UJDACBD,"(37.46875, 126.9519230769231)","(37.47716346153847, 126.96153846153847)"
UJDACBB,"(37.47716346153847, 126.9519230769231)","(37.48557692307693, 126.96153846153847)"
UJDBADC,"(37.48557692307693, 127.01923076923077)","(37.49399038461539, 127.02884615384616)"
UJDBADA,"(37.49399038461539, 127.01923076923077)","(37.502403846153854, 127.02884615384616)"
UJDBADD,"(37.48557692307693, 127.02884615384616)","(37.49399038461539, 127.03846153846155)"
UJDBADB,"(37.49399038461539, 127.02884615384616)","(37.502403846153854, 127.03846153846155)"
UJDBBBC,"(37.502403846153854, 127.05769230769232)","(37.510817307692314, 127.06730769230771)"
UJDBBBA,"(37.510817307692314, 127.05769230769232)","(37.519230769230774, 127.06730769230771)"
UJDBBBD,"(37.502403846153854, 127.06730769230771)","(37.510817307692314, 127.07692307692308)"
UJDBBBB,"(37.510817307692314, 127.06730769230771)","(37.519230769230774, 127.07692307692308)"
UJBCCCC,"(37.519230769230774, 126.92307692307693)","(37.52764423076923, 126.93269230769232)"
UJBCCCA,"(37.52764423076923, 126.92307692307693)","(37.53605769230769, 126.93269230769232)"
UJBCCCD,"(37.519230769230774, 126.93269230769232)","(37.52764423076923, 126.94230769230771)"
UJBCCCB,"(37.52764423076923, 126.93269230769232)","(37.53605769230769, 126.94230769230771)"
UJBCCAC,"(37.53605769230769, 126.92307692307693)","(37.54447115384616, 126.93269230769232)"
UJBCCAA,"(37.54447115384616, 126.92307692307693)","(37.55288461538462, 126.93269230769232)"
UJBCCAD,"(37.53605769230769, 126.93269230769232)","(37.54447115384616, 126.94230769230771)"
UJBCCAB,"(37.54447115384616, 126.93269230769232)","(37.55288461538462, 126.94230769230771)"
UJBDDDC,"(37.519230769230774, 127.05769230769232)","(37.52764423076923, 127.06730769230771)"
UJBDDDA,"(37.52764423076923, 127.05769230769232)","(37.53605769230769, 127.06730769230771)"
UJBDDDD,"(37.519230769230774, 127.06730769230771)","(37.52764423076923, 127.07692307692308)"
UJBDDDB,"(37.52764423076923, 127.06730769230771)","(37.53605769230769, 127.07692307692308)"
UKCAAAC,"(37.502403846153854, 127.07692307692308)","(37.510817307692314, 127.08653846153845)"
UKCAAAA,"(37.510817307692314, 127.07692307692308)","(37.519230769230774, 127.08653846153845)"
UKCAAAD,"(37.502403846153854, 127.08653846153845)","(37.510817307692314, 127.09615384615384)"
UKCAAAB,"(37.510817307692314, 127.08653846153845)","(37.519230769230774, 127.09615384615384)"
UKCAABC,"(37.502403846153854, 127.09615384615384)","(37.510817307692314, 127.10576923076923)"
UKCAABA,"(37.510817307692314, 127.09615384615384)","(37.519230769230774, 127.10576923076923)"
UKCAABD,"(37.502403846153854, 127.10576923076923)","(37.510817307692314, 127.11538461538461)"
UKCAABB,"(37.510817307692314, 127.10576923076923)","(37.519230769230774, 127.11538461538461)"
UKACACC,"(37.55288461538462, 127.07692307692308)","(37.56129807692308, 127.08653846153845)"
UKACACA,"(37.56129807692308, 127.07692307692308)","(37.56971153846155, 127.08653846153845)"
UKACACD,"(37.55288461538462, 127.08653846153845)","(37.56129807692308, 127.09615384615384)"
UKACACB,"(37.56129807692308, 127.08653846153845)","(37.56971153846155, 127.09615384615384)"
UKACAAC,"(37.56971153846155, 127.07692307692308)","(37.57812500000001, 127.08653846153845)"
UKACAAA,"(37.57812500000001, 127.07692307692308)","(37.58653846153847, 127.08653846153845)"
UKACAAD,"(37.56971153846155, 127.08653846153845)","(37.57812500000001, 127.09615384615384)"
UKACAAB,"(37.57812500000001, 127.08653846153845)","(37.58653846153847, 127.09615384615384)"
UKADCBC,"(37.53605769230769, 127.17307692307693)","(37.54447115384616, 127.18269230769232)"
UKADCBA,"(37.54447115384616, 127.17307692307693)","(37.55288461538462, 127.18269230769232)"
UKADCBD,"(37.53605769230769, 127.18269230769232)","(37.54447115384616, 127.1923076923077)"
UKADCBB,"(37.54447115384616, 127.18269230769232)","(37.55288461538462, 127.1923076923077)"
UKADADC,"(37.55288461538462, 127.17307692307693)","(37.56129807692308, 127.18269230769232)"
UKADADA,"(37.56129807692308, 127.17307692307693)","(37.56971153846155, 127.18269230769232)"
UKADADD,"(37.55288461538462, 127.18269230769232)","(37.56129807692308, 127.1923076923077)"
UKADADB,"(37.56129807692308, 127.18269230769232)","(37.56971153846155, 127.1923076923077)"
UKADDAC,"(37.53605769230769, 127.1923076923077)","(37.54447115384616, 127.20192307692307)"
UKADDAA,"(37.54447115384616, 127.1923076923077)","(37.55288461538462, 127.20192307692307)"
UKADDAD,"(37.53605769230769, 127.20192307692307)","(37.54447115384616, 127.21153846153845)"
UKADDAB,"(37.54447115384616, 127.20192307692307)","(37.55288461538462, 127.21153846153845)"
UKADDDC,"(37.519230769230774, 127.21153846153845)","(37.52764423076923, 127.22115384615384)"
UKADDDA,"(37.52764423076923, 127.21153846153845)","(37.53605769230769, 127.22115384615384)"
UKADDDD,"(37.519230769230774, 127.22115384615384)","(37.52764423076923, 127.23076923076923)"
UKADDDB,"(37.52764423076923, 127.22115384615384)","(37.53605769230769, 127.23076923076923)"
UKADDBC,"(37.53605769230769, 127.21153846153845)","(37.54447115384616, 127.22115384615384)"
UKADDBA,"(37.54447115384616, 127.21153846153845)","(37.55288461538462, 127.22115384615384)"
UKADDBD,"(37.53605769230769, 127.22115384615384)","(37.54447115384616, 127.23076923076923)"
UKADDBB,"(37.54447115384616, 127.22115384615384)","(37.55288461538462, 127.23076923076923)"
UKADBCC,"(37.55288461538462, 127.1923076923077)","(37.56129807692308, 127.20192307692307)"
UKADBCA,"(37.56129807692308, 127.1923076923077)","(37.56971153846155, 127.20192307692307)"
UKADBCD,"(37.55288461538462, 127.20192307692307)","(37.56129807692308, 127.21153846153845)"
UKADBCB,"(37.56129807692308, 127.20192307692307)","(37.56971153846155, 127.21153846153845)"
UKBCCAC,"(37.53605769230769, 127.23076923076923)","(37.54447115384616, 127.24038461538461)"
UKBCCAA,"(37.54447115384616, 127.23076923076923)","(37.55288461538462, 127.24038461538461)"
UKBCCAD,"(37.53605769230769, 127.24038461538461)","(37.54447115384616, 127.25)"
UKBCCAB,"(37.54447115384616, 127.24038461538461)","(37.55288461538462, 127.25)"
UKBCACC,"(37.55288461538462, 127.23076923076923)","(37.56129807692308, 127.24038461538461)"
UKBCACA,"(37.56129807692308, 127.23076923076923)","(37.56971153846155, 127.24038461538461)"
UKBCACD,"(37.55288461538462, 127.24038461538461)","(37.56129807692308, 127.25)"
UKBCACB,"(37.56129807692308, 127.24038461538461)","(37.56971153846155, 127.25)"
