accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
166.1,0,37.570630,126.659802,0.00,1699664070000,START,WALK,14,
305.4,0,37.570788,126.659706,0.00,1699664078000,STOP,WALK,4,
6.6,0,37.552403,126.610731,5.24,1699664688000,NORMAL,AUTOMOBILE,0,
6.5,0,37.552406,126.610720,3.34,1699664689000,NORMAL,STATION,0,
6.5,0,37.552410,126.610711,0.94,1699664690000,STOP,AUTOMOBILE,0,
8.1,0,37.552403,126.610737,1.75,1699664762000,NORMAL,STATION,0,
8.1,0,37.552394,126.610698,2.76,1699664763000,NORMAL,STATION,0,
8.1,0,37.552375,126.610646,4.05,1699664764000,NORMAL,STATION,0,
8.1,0,37.552350,126.610595,4.61,1699664765000,NORMAL,STATION,0,
8.1,0,37.552308,126.610545,5.50,1699664766000,NORMAL,STATION,0,
8.1,0,37.552262,126.610508,5.65,1699664767000,NORMAL,STATION,0,
8.1,0,37.552186,126.610496,7.11,1699664768000,NORMAL,STATION,0,
8.1,0,37.552099,126.610498,8.34,1699664769000,NORMAL,STATION,0,
8.1,0,37.552004,126.610506,9.42,1699664770000,NORMAL,STATION,0,
8.1,0,37.551898,126.610516,10.55,1699664771000,NORMAL,STATION,0,
8.1,0,37.551784,126.610535,11.52,1699664772000,NORMAL,STATION,0,
8.1,0,37.551671,126.610557,12.11,1699664773000,NORMAL,STATION,0,
8.1,0,37.551557,126.610573,12.32,1699664774000,NORMAL,STATION,0,
8.1,0,37.551446,126.610591,12.19,1699664775000,NORMAL,STATION,0,
8.1,0,37.551338,126.610610,12.06,1699664776000,NORMAL,STATION,0,
8.1,0,37.551232,126.610630,11.93,1699664777000,NORMAL,STATION,0,
8.1,0,37.551110,126.610653,12.99,1699664778000,NORMAL,STATION,0,
8.1,0,37.550980,126.610678,13.80,1699664779000,NORMAL,STATION,0,
8.1,0,37.550839,126.610701,14.73,1699664780000,NORMAL,STATION,0,
8.1,0,37.550697,126.610728,15.41,1699664781000,NORMAL,AUTOMOBILE,0,
8.1,0,37.550536,126.610753,15.76,1699664782000,NORMAL,AUTOMOBILE,0,
8.1,0,37.550402,126.610777,15.15,1699664783000,NORMAL,AUTOMOBILE,0,
8.1,0,37.550275,126.610791,14.39,1699664784000,NORMAL,AUTOMOBILE,0,
8.1,0,37.550151,126.610817,14.08,1699664785000,NORMAL,AUTOMOBILE,0,
8.1,0,37.550023,126.610837,14.40,1699664786000,NORMAL,AUTOMOBILE,0,
8.1,0,37.549886,126.610861,15.01,1699664787000,NORMAL,AUTOMOBILE,0,
8.1,0,37.549748,126.610884,15.32,1699664788000,NORMAL,AUTOMOBILE,0,
8.1,0,37.549606,126.610919,15.81,1699664789000,NORMAL,AUTOMOBILE,0,
8.1,0,37.549476,126.610930,15.09,1699664790000,NORMAL,AUTOMOBILE,0,
8.1,0,37.549346,126.610951,14.73,1699664791000,NORMAL,AUTOMOBILE,0,
8.1,0,37.549215,126.610972,14.65,1699664792000,NORMAL,AUTOMOBILE,0,
8.1,0,37.549085,126.611000,14.64,1699664793000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548958,126.611011,14.42,1699664794000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548828,126.611038,14.41,1699664795000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548703,126.611060,14.07,1699664796000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548592,126.611072,12.96,1699664797000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548492,126.611090,11.81,1699664798000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548403,126.611107,10.72,1699664799000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548311,126.611119,10.20,1699664800000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548231,126.611134,9.37,1699664801000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548166,126.611145,8.06,1699664802000,NORMAL,AUTOMOBILE,0,
8.1,0,37.548091,126.611156,8.69,1699664803000,NORMAL,AUTOMOBILE,0,
8.1,0,37.547991,126.611180,10.62,1699664804000,NORMAL,AUTOMOBILE,0,
8.1,0,37.547857,126.611200,13.42,1699664805000,NORMAL,AUTOMOBILE,0,
8.1,0,37.547713,126.611220,15.14,1699664806000,NORMAL,AUTOMOBILE,0,
8.1,0,37.547563,126.611246,16.03,1699664807000,NORMAL,AUTOMOBILE,0,
8.1,0,37.547416,126.611265,16.32,1699664808000,NORMAL,AUTOMOBILE,0,
8.1,0,37.547259,126.611302,17.08,1699664809000,NORMAL,AUTOMOBILE,0,
8.1,0,37.547101,126.611330,17.47,1699664810000,NORMAL,AUTOMOBILE,0,
8.1,0,37.546949,126.611367,17.30,1699664811000,NORMAL,AUTOMOBILE,0,
8.1,0,37.546794,126.611390,17.42,1699664812000,NORMAL,AUTOMOBILE,0,
8.1,0,37.546640,126.611414,17.47,1699664813000,NORMAL,AUTOMOBILE,0,
8.1,0,37.546482,126.611438,17.50,1699664814000,NORMAL,AUTOMOBILE,0,
8.1,0,37.546326,126.611463,17.44,1699664815000,NORMAL,AUTOMOBILE,0,
8.1,0,37.546157,126.611489,18.16,1699664816000,NORMAL,AUTOMOBILE,0,
8.1,0,37.546011,126.611504,17.29,1699664817000,NORMAL,AUTOMOBILE,0,
8.1,0,37.545842,126.611544,18.11,1699664818000,NORMAL,AUTOMOBILE,0,
8.1,0,37.545668,126.611571,18.93,1699664819000,NORMAL,AUTOMOBILE,0,
8.1,0,37.545492,126.611615,19.58,1699664820000,NORMAL,AUTOMOBILE,0,
8.1,0,37.545320,126.611636,19.56,1699664821000,NORMAL,AUTOMOBILE,0,
8.1,0,37.545149,126.611660,19.29,1699664822000,NORMAL,AUTOMOBILE,0,
8.1,0,37.544970,126.611695,19.72,1699664823000,NORMAL,AUTOMOBILE,0,
8.1,0,37.544792,126.611724,19.98,1699664824000,NORMAL,AUTOMOBILE,0,
8.1,0,37.544620,126.611733,19.29,1699664825000,NORMAL,AUTOMOBILE,0,
8.1,0,37.544444,126.611743,19.16,1699664826000,NORMAL,AUTOMOBILE,0,
8.1,0,37.544272,126.611755,18.98,1699664827000,NORMAL,AUTOMOBILE,0,
8.1,0,37.544104,126.611770,18.78,1699664828000,NORMAL,AUTOMOBILE,0,
8.1,0,37.543930,126.611769,19.21,1699664829000,NORMAL,AUTOMOBILE,0,
8.1,0,37.543763,126.611771,18.95,1699664830000,NORMAL,AUTOMOBILE,0,
8.1,0,37.543593,126.611776,18.84,1699664831000,NORMAL,AUTOMOBILE,0,
8.1,0,37.543419,126.611768,19.12,1699664832000,NORMAL,AUTOMOBILE,0,
8.1,0,37.543245,126.611767,19.29,1699664833000,NORMAL,AUTOMOBILE,0,
8.1,0,37.543067,126.611762,19.62,1699664834000,NORMAL,AUTOMOBILE,0,
8.1,0,37.542897,126.611760,19.23,1699664835000,NORMAL,AUTOMOBILE,0,
8.1,0,37.542728,126.611761,19.02,1699664836000,NORMAL,AUTOMOBILE,0,
8.1,0,37.542549,126.611757,19.47,1699664837000,NORMAL,AUTOMOBILE,0,
8.1,0,37.542371,126.611758,19.67,1699664838000,NORMAL,AUTOMOBILE,0,
8.1,0,37.542195,126.611780,19.62,1699664839000,NORMAL,AUTOMOBILE,0,
8.1,0,37.542023,126.611764,19.25,1699664840000,NORMAL,AUTOMOBILE,0,
8.1,0,37.541838,126.611771,19.83,1699664841000,NORMAL,AUTOMOBILE,0,
8.1,0,37.541661,126.611767,19.76,1699664842000,NORMAL,AUTOMOBILE,0,
8.1,0,37.541507,126.611755,18.28,1699664843000,NORMAL,AUTOMOBILE,0,
8.1,0,37.541351,126.611761,17.53,1699664844000,NORMAL,AUTOMOBILE,0,
8.1,0,37.541204,126.611757,16.76,1699664845000,NORMAL,AUTOMOBILE,0,
8.1,0,37.541058,126.611755,16.36,1699664846000,NORMAL,AUTOMOBILE,0,
8.1,0,37.540912,126.611749,16.29,1699664847000,NORMAL,AUTOMOBILE,0,
8.1,0,37.540765,126.611747,16.30,1699664848000,NORMAL,AUTOMOBILE,0,
8.1,0,37.540621,126.611752,16.12,1699664849000,NORMAL,AUTOMOBILE,0,
8.1,0,37.540477,126.611731,16.14,1699664850000,NORMAL,AUTOMOBILE,0,
8.1,0,37.540317,126.611744,16.81,1699664851000,NORMAL,AUTOMOBILE,0,
8.1,0,37.540173,126.611743,16.56,1699664852000,NORMAL,AUTOMOBILE,0,
8.1,0,37.540034,126.611742,15.90,1699664853000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539902,126.611743,14.86,1699664854000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539784,126.611740,13.55,1699664855000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539678,126.611744,12.43,1699664856000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539597,126.611738,10.36,1699664857000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539531,126.611735,8.32,1699664858000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539481,126.611735,6.44,1699664859000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539450,126.611726,4.53,1699664860000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539437,126.611723,2.55,1699664861000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539439,126.611730,0.72,1699664862000,STOP,AUTOMOBILE,0,
8.1,0,37.539385,126.611735,2.24,1699664936000,NORMAL,STATION,0,
8.1,0,37.539325,126.611735,4.64,1699664937000,NORMAL,STATION,0,
8.1,0,37.539247,126.611734,6.68,1699664938000,NORMAL,STATION,0,
8.1,0,37.539160,126.611739,8.23,1699664939000,NORMAL,STATION,0,
8.1,0,37.539063,126.611742,9.50,1699664940000,NORMAL,STATION,0,
8.1,0,37.538955,126.611740,10.79,1699664941000,NORMAL,STATION,0,
8.1,0,37.538833,126.611740,12.20,1699664942000,NORMAL,STATION,0,
8.1,0,37.538709,126.611737,13.01,1699664943000,NORMAL,STATION,0,
8.1,0,37.538574,126.611735,14.01,1699664944000,NORMAL,STATION,0,
8.1,0,37.538431,126.611731,14.99,1699664945000,NORMAL,STATION,0,
